outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,308,145,-0.08349353737138415,0.07543104558954006,0.26834339699700405,-12.224546280748555,48.77997451587905,0.8021188694148749,20.55688034772015
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,311,147,0.021700048503842086,0.049977282594163994,0.6641444857974336,-0.11745463421911684,3.088278435346541,0.969661850933504,27.13710943055011
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,226,104,-0.05848046426609992,0.05239883184929477,0.26439462289480786,-3.4416675289477903,19.247829026960304,0.8580883934139343,32.277639119848395
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,274,134,-0.4080783855350829,0.7267310363415925,0.5744389981972455,-14.124004918194784,27.203174097333346,0.6036182819702209,27.53961315855245
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,220,120,0.8547681895713858,1.11721079113565,0.4442172157940114,71.66795170964234,468.57211739459643,0.878437964035053,19.92666060143155
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,280,134,0.9378602365317077,4.581832761491909,0.8378135001811442,-25.182478959449128,852.1911159619618,0.9764257254624986,24.523554984749122
Y_top10_share,Top-10% income share,top10,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,278,130,-0.3333540286086986,0.9369752197663519,0.722007738102491,-24.71519823245183,177.43643586207577,0.889220648426742,27.25170133681573
Y_gini_disp,Disposable,gini,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,232,116,0.3672577977629504,0.3664823133001565,0.3162875607753131,-846.7855027174958,14382.558717397962,0.953050986215531,23.67345219769623
Y_gini_mkt,Market,gini,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,232,116,-0.13394035038232388,0.46300653375114,0.7723641077272894,-6.654445947521565,64.81545628126572,0.9182268062186846,32.12186508689539
Y_debt,Debt / GDP,fiscal,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,303,145,-16.080332875673733,14.71351405713454,0.274439697022286,-494.0718645258082,1503.6743162469195,0.7424759031695898,30.87417150964587
Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,248,127,1.3816774214545324,2.931269328281634,0.6373850612015748,53.510915606354295,100.27444473627433,0.5935874473901377,20.19580475454561
Y_checks_balances,Checks & balances,institutions,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,310,146,-0.04385128546317937,0.05999705750328994,0.46484597697189545,-3.498972353871437,33.15429076376734,0.9159504787124697,29.07122120926957
Y_jucon,Judicial constraints,institutions,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,318,149,-0.03758406110551832,0.0514704827255945,0.4652642067504556,-1.364886178903026,5.060215797503695,0.7873688651533659,24.873479812390162
Y_legcon,Legislative constraints,institutions,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,310,146,-0.07044601280253882,0.09228169463075885,0.44523672159520944,-5.675341921874625,43.59159810531431,0.8964133516885859,29.13399950711662
Y_hos_power,HOS,exec_power,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,318,149,-0.006301260318750189,0.0368581937188252,0.8642555694223543,-0.3272603035116721,2.2306378299948064,0.8833597122990691,27.03152509821593
Y_hog_power,HOG,exec_power,instr-antiplural_w3_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,318,149,0.023535981634165745,0.6885634175951042,117,56,0.06578874814035393,0.08017418743988523,0.41188971255597473,5.108094150893387,20.318337775185018,0.8015024313561108,33.47928255807606
